Site	PFT	z_km	Year	Tg_degC	Dg_kPa	ca_Pa	SPEI	teta	alpha	cicaobs	cicasimu	
54	ENF	0.424	1993	9.27902395	0.405689685	34.57831758	-0.123802507	0.305233123	1.26	0.676220746	0.67947209	
54	ENF	0.424	1998	8.958383441	0.414780618	35.39224898	-0.075329407	0.311990789	1.26	0.685559088	0.675389689	
54	ENF	0.424	2003	9.79472452	0.386332275	36.27810382	-0.165797943	0.270982144	1.26	0.685076694	0.696648574	
54	ENF	0.424	2008	8.508143789	0.348966057	37.26245131	-0.0433227	0.316036529	1.26	0.667119242	0.689359638	
54	ENF	0.424	2013	8.663471089	0.38171871	38.18664816	-0.002206729	0.307409361	1.26	NA	0.685283946	
55	ENF	0.065	1953	8.767734374	0.367032922	31.48409621	-0.26877084	NA	1.26	NA	0.690327785	
55	ENF	0.065	1958	9.208743742	0.389116104	31.75384903	-0.428175382	NA	1.26	0.64439924	0.689519758	
55	ENF	0.065	1963	8.225748773	0.344960486	32.14784406	0.15569471	NA	1.26	0.649230197	0.694158411	
55	ENF	0.065	1968	8.843689436	0.354667244	32.58962615	-0.092808773	NA	1.26	0.643220768	0.696425938	
55	ENF	0.065	1973	8.261639765	0.337253492	33.15839797	-0.013317601	NA	1.26	0.654638371	0.69372112	
55	ENF	0.065	1978	9.230721622	0.368390472	33.81124851	-0.129575001	0.303837503	1.26	0.639286617	0.696510609	
55	ENF	0.065	1983	8.672676812	0.362989597	34.55025629	-0.211608486	0.343208334	1.26	0.660547997	0.692133033	
55	ENF	0.065	1988	9.334110643	0.354724367	35.35798871	0.144634246	0.352800004	1.26	0.662284779	0.701502843	
55	ENF	0.065	1993	9.929080603	0.375127456	36.03826206	-0.120732324	NA	1.26	0.668411446	0.696562286	
55	ENF	0.065	1998	9.468661537	0.380576995	36.88655878	-0.149792004	NA	1.26	0.662328005	0.692080209	
55	ENF	0.065	2003	10.49208377	0.422146659	37.80981564	0.01286206	0.372400001	1.26	0.667482911	0.697222108	
55	ENF	0.065	2008	9.058606214	0.361496192	38.83572364	-0.037383999	0.302371335	1.26	0.686895828	0.693279876	
55	ENF	0.065	2013	9.325641494	0.380491567	39.79894136	0.203598504	0.306536459	1.26	NA	0.694469575	
56	ENF	0.2	1953	9.679511355	0.436574508	30.99945412	-0.207132323	NA	1.26	NA	0.684667215	
56	ENF	0.2	1958	10.13313509	0.461629086	31.26505457	-0.39865305	NA	1.26	NA	0.684884615	
56	ENF	0.2	1963	9.134288453	0.414399754	31.65298474	0.149137878	NA	1.26	NA	0.686525631	
56	ENF	0.2	1968	9.784070054	0.427768702	32.08796637	-0.122238882	NA	1.26	NA	0.690008351	
56	ENF	0.2	1973	9.189504169	0.414645172	32.64798295	-0.053353547	NA	1.26	NA	0.685071936	
56	ENF	0.2	1978	10.1273629	0.438202267	33.29078402	-0.163115763	0.362725005	1.26	0.673074987	0.688998949	
56	ENF	0.2	1983	9.516266207	0.416668106	34.01841608	-0.165338293	0.319625005	1.26	0.660884418	0.687288805	
56	ENF	0.2	1988	10.24409673	0.43176846	34.81371488	0.145295693	0.366688129	1.26	0.667936063	0.691804374	
56	ENF	0.2	1993	10.83294144	0.45150743	35.48351663	-0.131733378	0.367826144	1.26	0.67748918	0.689718099	
56	ENF	0.2	1998	10.37762029	0.454551293	36.31875531	-0.110749398	0.316562373	1.26	0.64846585	0.684995876	
56	ENF	0.2	2003	11.39921728	0.473190261	37.22780026	0.012051664	0.328127114	1.26	0.659431971	0.6957763	
56	ENF	0.2	2008	9.999146712	0.395319752	38.23791622	-0.014417429	0.306706977	1.26	0.671668104	0.695686463	
56	ENF	0.2	2013	10.22077261	0.447069961	39.18630691	0.179917265	0.303697555	1.26	0.69819461	0.688351517	
57	ENF	0.102	1953	8.991646452	0.37083332	31.35066234	-0.289539382	NA	1.26	NA	0.691603805	
57	ENF	0.102	1958	9.380734716	0.391512683	31.61927192	-0.510300767	NA	1.26	NA	0.690879483	
57	ENF	0.102	1963	8.537728052	0.353479917	32.01159713	0.121611304	NA	1.26	NA	0.694935545	
57	ENF	0.102	1968	9.134013098	0.362045187	32.4515069	-0.06054029	NA	1.26	NA	0.698465454	
57	ENF	0.102	1973	8.454016595	0.342968418	33.01786818	-0.028192339	NA	1.26	NA	0.692666142	
57	ENF	0.102	1978	9.483107972	0.372998882	33.66795186	-0.170778261	0.306223614	1.26	0.677448261	0.698185517	
57	ENF	0.102	1983	8.97953742	0.374467279	34.40382762	-0.256438476	0.283054998	1.26	0.690813467	0.691986228	
57	ENF	0.102	1988	9.505885164	0.364903322	35.20813676	0.121322984	0.290603426	1.26	0.710885908	0.699719216	
57	ENF	0.102	1993	10.07462838	0.378412769	35.88552702	-0.103940264	0.312763091	1.26	0.72240197	0.697749411	
57	ENF	0.102	1998	9.670058655	0.387078981	36.73022854	-0.149853273	0.290781113	1.26	0.697343346	0.692341851	
57	ENF	0.102	2003	10.76236742	0.433472181	37.64957252	0.099634115	0.272522483	1.26	0.687559053	0.697009491	
57	ENF	0.102	2008	9.283056225	0.374074165	38.67113258	-0.004443359	0.269867457	1.26	0.68169246	0.691209439	
57	ENF	0.102	2013	9.60002924	0.38916872	39.63026806	0.238356504	0.281650861	1.26	NA	0.693408384	
58	ENF	0.437	1953	8.763702607	0.400923983	30.1632567	-0.26877084	NA	1.26	NA	0.678763517	
58	ENF	0.437	1958	9.204577472	0.423289869	30.4216927	-0.428175382	NA	1.26	NA	0.678473903	
58	ENF	0.437	1963	8.221873555	0.377927322	30.79915861	0.15569471	NA	1.26	NA	0.681586954	
58	ENF	0.437	1968	8.839758221	0.388985191	31.2224068	-0.092808773	NA	1.26	NA	0.684446351	
58	ENF	0.437	1973	8.257683674	0.371025705	31.76731716	-0.013317601	NA	1.26	0.602814489	0.680906327	
58	ENF	0.437	1978	9.226943575	0.403499718	32.39277894	-0.129575001	NA	1.26	0.636761346	0.68386939	
58	ENF	0.437	1983	8.668869028	0.396754469	33.10078342	-0.211608486	NA	1.26	0.617333737	0.680045953	
58	ENF	0.437	1988	9.330421213	0.390737073	33.87462937	0.144634246	NA	1.26	0.595328407	0.688552006	
58	ENF	0.437	1993	9.925341772	0.411878257	34.52636349	-0.120732324	0.312411056	1.26	0.624364737	0.68460727	
58	ENF	0.437	1998	9.464719482	0.415848871	35.33907196	-0.149792004	0.315138783	1.26	0.619709832	0.680492975	
58	ENF	0.437	2003	10.48793031	0.459312906	36.2235958	0.01286206	NA	1.26	0.605791102	0.685813686	
58	ENF	0.437	2008	9.054838457	0.396160705	37.2064643	-0.037383999	0.310638078	1.26	0.642141898	0.680722384	
58	ENF	0.437	2013	9.321721583	0.415366617	38.12927254	0.203598504	0.314291146	1.26	NA	0.682141763	
59	ENF	0.588	1953	8.175379111	0.414908137	29.64008392	-0.063371591	NA	1.26	NA	0.670192806	
59	ENF	0.588	1958	8.628667872	0.431404988	29.89403741	-0.156518708	NA	1.26	NA	0.669891796	
59	ENF	0.588	1963	7.63547974	0.387639887	30.26495629	0.157998152	NA	1.26	NA	0.672541606	
59	ENF	0.588	1968	8.371804877	0.404480175	30.68086336	-0.225522771	NA	1.26	NA	0.675083199	
59	ENF	0.588	1973	7.769545719	0.389453981	31.21632242	-0.054643714	NA	1.26	NA	0.67147797	
59	ENF	0.588	1978	8.700305282	0.412959589	31.83093574	-0.061823592	0.29737817	1.26	0.575631869	0.674558215	
59	ENF	0.588	1983	7.971014052	0.382748786	32.5266601	0.043283758	0.33075501	1.26	0.579580298	0.674384338	
59	ENF	0.588	1988	8.7696203	0.38775232	33.28708392	0.198161904	0.315354276	1.26	0.578234042	0.681586847	
59	ENF	0.588	1993	9.27743159	0.420654684	33.9275139	-0.123802507	0.29263263	1.26	0.583899168	0.674620874	
59	ENF	0.588	1998	8.956671303	0.429184821	34.72612618	-0.075329407	0.313435476	1.26	0.621118572	0.670708252	
59	ENF	0.588	2003	9.792954863	0.402645562	35.59530822	-0.165797943	0.270552105	1.26	0.62798311	0.691249487	
59	ENF	0.588	2008	8.506582756	0.363982246	36.56112915	-0.0433227	0.319394265	1.26	0.641165235	0.683602717	
59	ENF	0.588	2013	8.661786424	0.396421505	37.46793156	-0.002206729	0.311357449	1.26	NA	0.67992263	
60	ENF	0.245	1953	8.202513257	0.387894799	30.83925597	-0.063371591	NA	1.26	NA	0.680141676	
60	ENF	0.245	1958	8.656518323	0.403916617	31.10348386	-0.156518708	NA	1.26	NA	0.67922005	
60	ENF	0.245	1963	7.661528406	0.361010075	31.48940929	0.157998152	NA	1.26	NA	0.68325545	
60	ENF	0.245	1968	8.39930635	0.376699019	31.92214304	-0.225522771	NA	1.26	NA	0.685296129	
60	ENF	0.245	1973	7.796845455	0.362327217	32.47926558	-0.054643714	NA	1.26	NA	0.682158836	
60	ENF	0.245	1978	8.726083067	0.384306633	33.1187448	-0.061823592	0.339875005	1.26	0.654922393	0.685225136	
60	ENF	0.245	1983	7.99545146	0.354709441	33.84261662	0.043283758	0.331394503	1.26	0.635554446	0.685013489	
60	ENF	0.245	1988	8.793964311	0.357837644	34.63380549	0.198161904	0.297444995	1.26	0.640771548	0.692649636	
60	ENF	0.245	1993	9.30138664	0.390834726	35.30014586	-0.123802507	0.295935763	1.26	0.65874626	0.684674254	
60	ENF	0.245	1998	8.982429097	0.400660619	36.13106822	-0.075329407	0.31567034	1.26	0.649876651	0.680403352	
60	ENF	0.245	2003	9.819577877	0.37025587	37.03541543	-0.165797943	0.295818749	1.26	0.646072937	0.702375168	
60	ENF	0.245	2008	8.530069002	0.333948756	38.04031134	-0.0433227	0.293829075	1.26	0.668223393	0.695529891	
60	ENF	0.245	2013	8.687131972	0.367207644	38.98380096	-0.002206729	0.29597127	1.26	NA	0.691020418	
61	ENF	0.537	1953	7.180424978	0.376093712	29.81595619	0.003274433	NA	1.26	NA	0.669631027	
61	ENF	0.537	1958	7.624905007	0.386652901	30.07141655	-0.131779828	NA	1.26	NA	0.670069149	
61	ENF	0.537	1963	6.610169797	0.346261895	30.44453631	0.103506698	NA	1.26	NA	0.672939936	
61	ENF	0.537	1968	7.422890108	0.366095784	30.86291121	-0.254331761	NA	1.26	NA	0.673983687	
61	ENF	0.537	1973	6.751706953	0.344617592	31.40154746	-0.103886491	NA	1.26	NA	0.673710151	
61	ENF	0.537	1978	7.698621949	0.362963039	32.01980765	-0.091154805	0.329523967	1.26	0.648113465	0.677848406	
61	ENF	0.537	1983	6.999491668	0.348392427	32.71966015	0.107806178	0.301361138	1.26	0.641029186	0.67287139	
61	ENF	0.537	1988	7.839578216	0.360579758	33.48459602	0.198034438	0.270601986	1.26	0.651130728	0.679570678	
61	ENF	0.537	1993	8.370301664	0.411248077	34.12882606	-0.109417941	0.290428971	1.26	0.663186832	0.667191355	
61	ENF	0.537	1998	8.000919962	0.402594953	34.93217698	-0.037890202	0.30084323	1.26	0.680618063	0.667680783	
61	ENF	0.537	2003	8.811992997	0.401765287	35.80651639	-0.14914866	0.268605085	1.26	0.66468958	0.683199836	
61	ENF	0.537	2008	7.569661685	0.332341247	36.77806811	-0.022512142	0.308848297	1.26	0.588883797	0.683708106	
61	ENF	0.537	2013	7.675836078	0.368864674	37.69025112	-0.048163075	0.279579707	1.26	NA	0.674417754	
62	ENF	0.244	1953	8.202513257	0.387808244	30.84280863	-0.063371591	NA	1.26	NA	0.68017238	
62	ENF	0.244	1958	8.656518323	0.403828315	31.10706696	-0.156518708	NA	1.26	NA	0.679248751	
62	ENF	0.244	1963	7.661528406	0.360925133	31.49303685	0.157998152	NA	1.26	NA	0.683288656	
62	ENF	0.244	1968	8.39930635	0.376610045	31.92582045	-0.225522771	NA	1.26	NA	0.685327668	
62	ENF	0.244	1973	7.796845455	0.362240393	32.48300717	-0.054643714	NA	1.26	0.695806448	0.682192006	
62	ENF	0.244	1978	8.726083067	0.384215419	33.12256005	-0.061823592	0.346890974	1.26	0.676984476	0.68525821	
62	ENF	0.244	1983	7.99545146	0.354620601	33.84651526	0.043283758	0.350724112	1.26	0.665822536	0.685046437	
62	ENF	0.244	1988	8.793964311	0.357743024	34.63779528	0.198161904	0.342433109	1.26	0.695192373	0.692684018	
62	ENF	0.244	1993	9.30138664	0.390740376	35.30421241	-0.123802507	0.316349833	1.26	0.675496209	0.684705268	
62	ENF	0.244	1998	8.982429097	0.400569718	36.13523049	-0.075329407	0.324195718	1.26	0.669807301	0.680433209	
62	ENF	0.244	2003	9.819577877	0.370152962	37.03968188	-0.165797943	0.301116609	1.26	0.668917039	0.702409995	
62	ENF	0.244	2008	8.530069002	0.333854137	38.04469356	-0.0433227	0.318273245	1.26	0.656285526	0.695567135	
62	ENF	0.244	2013	8.687131972	0.367114906	38.98829186	-0.002206729	0.317588888	1.26	NA	0.691054942	
63	ENF	0.41	1953	6.810205948	0.348455696	30.25758724	0.003959114	NA	1.26	NA	0.671203215	
63	ENF	0.41	1958	7.255402967	0.35873326	30.51683145	-0.072278124	NA	1.26	NA	0.671889244	
63	ENF	0.41	1963	6.239795905	0.318149085	30.89547782	0.138357781	NA	1.26	NA	0.676037685	
63	ENF	0.41	1968	7.033192031	0.336419156	31.32004965	-0.254048691	NA	1.26	NA	0.676504915	
63	ENF	0.41	1973	6.36499823	0.316084696	31.86666413	-0.082116508	NA	1.26	NA	0.676909023	
63	ENF	0.41	1978	7.340294727	0.341688729	32.49408193	-0.035004045	0.333379169	1.26	0.641129104	0.678136156	
63	ENF	0.41	1983	6.628068855	0.316823949	33.20430058	0.131657279	0.337921395	1.26	0.606957612	0.676599848	
63	ENF	0.41	1988	7.461926272	0.314008598	33.9805666	0.185835541	0.322972211	1.26	0.631529279	0.686717203	
63	ENF	0.41	1993	7.987243935	0.350124766	34.63433891	-0.114506378	0.32497771	1.26	0.64925693	0.677476529	
63	ENF	0.41	1998	7.631746073	0.355263501	35.44958899	-0.046298943	0.325226447	1.26	0.674852216	0.673610796	
63	ENF	0.41	2003	8.387811198	0.316632806	36.33687903	-0.212715442	0.292146681	1.26	0.655237637	0.698820443	
63	ENF	0.41	2008	7.172158476	0.296934378	37.32282128	-0.052490569	0.322216939	1.26	0.692913242	0.688194957	
63	ENF	0.41	2013	7.281054494	0.319366688	38.24851545	-0.084292917	0.32966881	1.26	NA	0.686964519	
64	ENF	0.305	1953	20.07259255	0.987964243	30.62670185	0.021504817	NA	0.847971248	0.640094623	0.721062756	
64	ENF	0.305	1958	19.23313457	0.900229144	30.8891086	-0.049888	NA	0.882581656	0.632521174	0.723045642	
64	ENF	0.305	1963	18.90175972	0.904783756	31.2723741	0.025663689	NA	0.857357231	0.628823875	0.71727842	
64	ENF	0.305	1968	19.52517791	0.894419357	31.70212532	0.439899115	NA	0.83275925	0.621277076	0.723573443	
64	ENF	0.305	1973	19.80104446	0.94733353	32.25540799	-0.096538514	NA	0.84640596	0.604062565	0.720711163	
64	ENF	0.305	1978	19.24044792	0.914183458	32.89047971	0.237827977	NA	0.815837729	0.628950103	0.720757465	
64	ENF	0.305	1983	19.65102745	0.963053322	33.60936237	0.111729251	NA	0.884220036	0.627269791	0.720547143	
64	ENF	0.305	1988	19.86111976	0.976838298	34.39509812	0.118481804	NA	0.863646788	0.646571581	0.719750367	
64	ENF	0.305	1993	19.94522095	0.976021371	35.05684585	-0.104990122	0.333774399	0.911711909	0.633560245	0.720286646	
64	ENF	0.305	1998	20.09470242	0.985690754	35.88204122	0.178952062	0.343058481	0.887031137	0.633933314	0.715326995	
64	ENF	0.305	2003	20.51099437	1.000885976	36.78015538	-0.159650248	0.338830508	0.841351923	0.64861595	0.721718312	
64	ENF	0.305	2008	20.06653431	0.944113911	37.77812522	0.358802276	0.358268118	0.884273486	0.662286157	0.722925873	
64	ENF	0.305	2013	20.57281765	0.994032068	38.715112	0.040964593	0.293395189	0.782482755	0.647671158	0.720280429	
65	ENF	0.3	1953	20.73162179	1.049127911	30.64436925	-0.016426659	NA	0.807108938	0.712201216	0.723821069	
65	ENF	0.3	1958	19.85365588	0.955765918	30.90692738	0.065642654	NA	0.828948357	0.71676736	0.72509791	
65	ENF	0.3	1963	19.68362784	0.991273859	31.29041397	-0.005197045	NA	0.816932978	0.713329081	0.717677923	
65	ENF	0.3	1968	20.28992138	0.976510213	31.72041309	0.455759877	NA	0.800337143	0.701520393	0.72518004	
65	ENF	0.3	1973	20.49489192	1.016176909	32.27401493	0.05661779	NA	0.798444511	0.658547198	0.722831459	
65	ENF	0.3	1978	19.89435544	0.975738214	32.909453	0.273460554	0.283731942	0.749749404	0.646963905	0.723034508	
65	ENF	0.3	1983	20.37215837	1.035616539	33.62875036	0.070412682	0.269787634	0.859498595	0.666871907	0.722175157	
65	ENF	0.3	1988	20.71318635	1.075245901	34.41493937	0.131740653	0.285132249	0.823835216	0.672040538	0.721145672	
65	ENF	0.3	1993	20.58769081	1.040532877	35.07706884	-0.052846195	0.301498923	0.862328629	0.661246357	0.722508302	
65	ENF	0.3	1998	20.79659826	1.060272186	35.90274024	0.150308184	0.33452157	0.845755195	0.663255653	0.716109374	
65	ENF	0.3	2003	21.21682636	1.073242795	36.80137248	-0.170762329	0.304353098	0.802036268	0.669927673	0.722953042	
65	ENF	0.3	2008	20.86359731	1.035575216	37.79991802	0.291417697	0.342880434	0.852060187	0.697222185	0.722793877	
65	ENF	0.3	2013	21.35269596	1.078314901	38.73744531	0.195578096	0.26845977	0.732134123	0.665906225	0.721320614	
66	ENF	0.299	1953	21.06306469	1.121125088	30.64790373	-0.051911974	NA	0.803714142	0.690052491	0.721958089	
66	ENF	0.299	1958	20.24221197	1.030686589	30.91049213	0.066851271	NA	0.833610283	0.680361464	0.722563017	
66	ENF	0.299	1963	20.089891	1.070892133	31.29402296	0.142201112	NA	0.811638138	0.652701814	0.715393791	
66	ENF	0.299	1968	20.63837404	1.049125316	31.72407167	0.474250505	NA	0.787884368	0.653042784	0.723180374	
66	ENF	0.299	1973	20.77545559	1.077121249	32.27773737	0.076106687	NA	0.794521017	0.630297338	0.720741098	
66	ENF	0.299	1978	20.22797749	1.048041647	32.91324872	0.181627137	0.26714167	0.748661048	0.633991316	0.720217478	
66	ENF	0.299	1983	20.72283934	1.11220967	33.63262904	0.026856992	0.275718888	0.848325207	0.619703852	0.719993873	
66	ENF	0.299	1988	21.06398032	1.148145189	34.41890873	0.004321351	0.314425223	0.815172802	0.630631305	0.719825989	
66	ENF	0.299	1993	20.90315911	1.110736654	35.08111457	0.020056596	0.318727497	0.855902894	0.630976498	0.720346144	
66	ENF	0.299	1998	21.06079276	1.122887126	35.9068812	0.082607407	0.335470064	0.852899852	0.65090606	0.713198407	
66	ENF	0.299	2003	21.54618379	1.149088304	36.80561709	-0.139412981	0.299135121	0.80228602	0.651799956	0.720223386	
66	ENF	0.299	2008	21.18392186	1.11221769	37.8042778	0.224131526	0.346583261	0.845220563	0.677973114	0.719644124	
66	ENF	0.299	2013	21.6437461	1.141212985	38.74191323	0.231636912	0.276047736	0.729297068	0.654830501	0.719231891	
67	ENF	0.956	1953	16.3518802	1.140382954	28.39578293	-0.020395592	NA	0.954901234	0.602920709	0.659714408	
67	ENF	0.956	1958	17.04541094	1.214040922	28.63907537	-0.017972732	NA	0.954531446	0.603394624	0.661279471	
67	ENF	0.956	1963	16.468626	1.134748512	28.99442294	0.075800161	NA	0.93883837	0.576808106	0.662491823	
67	ENF	0.956	1968	17.26066435	1.260356246	29.39287009	-0.222672064	NA	0.959847624	0.607511032	0.664582849	
67	ENF	0.956	1973	16.67574644	1.241216349	29.90585039	-0.023223641	NA	0.912936394	0.61694878	0.654941148	
67	ENF	0.956	1978	16.30676281	1.13804226	30.49466203	0.479889684	0.234196837	0.95847958	0.607054098	0.660557454	
67	ENF	0.956	1983	15.98642952	1.116704261	31.16117964	0.517324511	0.235166017	0.905022928	0.592952184	0.654832273	
67	ENF	0.956	1988	17.12836896	1.24664285	31.8896806	0.136066509	0.224579385	0.946544533	0.582058439	0.658203013	
67	ENF	0.956	1993	17.16338901	1.227105329	32.50322511	0.064047344	0.243982197	0.9798268	0.58634449	0.658727789	
67	ENF	0.956	1998	16.83465899	1.230353615	33.26831137	0.123917308	0.253588039	0.999387584	0.597545629	0.650742382	
67	ENF	0.956	2003	17.17243762	1.359557307	34.10100484	-0.19456127	0.230211839	0.955539834	0.579514504	0.644830979	
67	ENF	0.956	2008	17.28204565	1.308837339	35.02628028	-0.137214678	0.247077489	0.953643858	0.584859031	0.650547846	
67	ENF	0.956	2013	17.46067638	1.296053435	35.89501481	0.053602016	0.268826691	0.952701361	0.588333007	0.655289189	
68	ENF	1.275	1953	17.64488511	1.286011982	27.35170487	-0.044894287	NA	0.892556523	0.575509326	0.661326858	
68	ENF	1.275	1958	18.32644063	1.361923569	27.58605175	-0.067864455	NA	0.906348026	0.576448077	0.66290906	
68	ENF	1.275	1963	17.71437443	1.276158515	27.92833362	-0.005610091	NA	0.885489251	0.581527885	0.663788983	
68	ENF	1.275	1968	18.5694834	1.414819453	28.31213036	-0.159496497	NA	0.906811516	0.574097521	0.667325847	
68	ENF	1.275	1973	18.06723931	1.399104664	28.80624901	0.079789701	NA	0.862347271	0.575426719	0.656323881	
68	ENF	1.275	1978	17.70304784	1.297065451	29.37341077	0.29211701	0.222208829	0.903821715	0.578931916	0.66183144	
68	ENF	1.275	1983	17.41398839	1.2726484	30.01542134	0.392528661	0.234384323	0.858941102	0.575981002	0.656349558	
68	ENF	1.275	1988	18.49639192	1.40912623	30.71713622	0.150270674	0.221851167	0.887275588	0.603562123	0.660660663	
68	ENF	1.275	1993	18.57682695	1.393687021	31.30812145	0.026264682	0.226370016	0.920013836	0.59676711	0.662279444	
68	ENF	1.275	1998	18.1956602	1.37961939	32.04507643	0.064670024	0.216757107	0.938063854	0.589694059	0.653008808	
68	ENF	1.275	2003	18.62434651	1.527330798	32.84715279	-0.212231375	0.198170745	0.895664488	0.603147403	0.648175807	
68	ENF	1.275	2008	18.66716316	1.468528414	33.73840698	-0.09785108	0.205615243	0.898036151	0.627021974	0.653028991	
68	ENF	1.275	2013	18.85146661	1.46104353	34.57519921	0.084501569	0.238707456	0.891132061	0.583756344	0.656716341	
69	ENF	0.89	1953	14.4153544	0.980371956	28.61577481	0.008138723	NA	1.002133833	0.555008666	0.650323332	
69	ENF	0.89	1958	15.28061253	1.052018235	28.86095212	-0.018785214	NA	1.011430745	0.556029467	0.653288592	
69	ENF	0.89	1963	14.71950438	0.99483774	29.2190527	0.015578359	NA	0.990825802	0.548908599	0.652676156	
69	ENF	0.89	1968	15.58898487	1.11433476	29.62058675	-0.211474671	NA	1.032340767	0.549396535	0.654900346	
69	ENF	0.89	1973	15.17035283	1.119719162	30.13754129	0.051366998	NA	0.975282782	0.558702226	0.645671207	
69	ENF	0.89	1978	14.81054532	1.025110294	30.73091466	0.195194902	0.233873783	1.032017062	0.643196146	0.652251486	
69	ENF	0.89	1983	14.51848323	1.003784086	31.402596	0.352177656	0.222292598	0.960521908	0.570894901	0.646999234	
69	ENF	0.89	1988	15.56944363	1.117057387	32.13674091	0.143867388	0.200409165	1.008998309	0.568688513	0.648350726	
69	ENF	0.89	1993	15.71259782	1.105723371	32.75503877	0.020573745	0.237978595	1.036421958	0.53446749	0.651351565	
69	ENF	0.89	1998	15.20621317	1.085861235	33.52605241	0.00050127	0.24353068	1.061125246	0.561206526	0.643174468	
69	ENF	0.89	2003	15.69170739	1.240591846	34.36519705	-0.209775033	0.235041902	1.008536485	0.537292228	0.634800909	
69	ENF	0.89	2008	15.77155623	1.180164705	35.29764091	-0.060389661	0.203639929	1.011408371	0.555754134	0.642046313	
69	ENF	0.89	2013	16.05809036	1.177908082	36.17310582	0.121460482	0.211059397	1.003149769	0.598671456	0.646752148	
70	ENF	1.3	1953	14.5995739	1.002673689	27.27121284	0.300066352	NA	0.998072106	0.597832242	0.647426986	
70	ENF	1.3	1958	15.47361006	1.075212198	27.50487007	-0.062839153	NA	1.015906339	0.575247549	0.650205963	
70	ENF	1.3	1963	15.01089884	1.033013615	27.84614467	0.160660138	NA	0.989204699	0.598095371	0.649267219	
70	ENF	1.3	1968	15.81716891	1.137228287	28.22881195	-0.345634735	NA	1.020515706	0.576690541	0.652308822	
70	ENF	1.3	1973	15.3918151	1.143401439	28.72147647	-0.039582064	NA	0.963783142	0.596781416	0.642568702	
70	ENF	1.3	1978	15.16405451	1.063797644	29.28696916	0.172358534	0.283194831	1.017261313	0.606101619	0.649871798	
70	ENF	1.3	1983	14.84307002	1.041138399	29.92709039	0.327745657	0.302367173	0.94952914	0.615502642	0.642978203	
70	ENF	1.3	1988	15.7756391	1.140606355	30.62674023	0.102776055	0.286279667	0.999841303	0.620232281	0.645687717	
70	ENF	1.3	1993	15.95080086	1.134841066	31.21598628	0.265196852	0.317194627	1.019641416	0.626672988	0.649382491	
70	ENF	1.3	1998	15.48430762	1.118845486	31.95077251	0.118257807	0.315663289	1.040981569	0.628875071	0.639709708	
70	ENF	1.3	2003	15.92249517	1.272505475	32.75048847	-0.306338523	0.287960691	0.986304242	0.651213174	0.632198608	
70	ENF	1.3	2008	15.92537359	1.196165645	33.63911984	0.110494802	0.321926086	0.992224853	0.605629699	0.640314386	
70	ENF	1.3	2013	16.25770561	1.201015616	34.47344951	0.127133916	0.31656022	0.993420528	0.58381553	0.644615359	
71	ENF	1.47	1953	16.90184859	1.201986428	26.72893867	0.032962804	NA	0.956209018	0.596064996	0.660305513	
71	ENF	1.47	1958	17.87468489	1.289838125	26.95794974	-0.000809076	NA	0.959152499	0.604857018	0.661447279	
71	ENF	1.47	1963	17.32710596	1.236158573	27.29243827	0.160998826	NA	0.936453421	0.600943397	0.659638685	
71	ENF	1.47	1968	18.10417507	1.337958815	27.6674964	-0.513968905	NA	0.95501315	0.570178956	0.664198002	
71	ENF	1.47	1973	17.57490511	1.327199168	28.15036455	-0.052944599	NA	0.904831505	0.580340294	0.653985449	
71	ENF	1.47	1978	17.33500969	1.243333126	28.7046127	0.123687794	0.284795998	0.94971062	0.620316487	0.660900868	
71	ENF	1.47	1983	17.25966063	1.255210365	29.33200545	0.420137743	0.292806837	0.892987911	0.591720844	0.651712181	
71	ENF	1.47	1988	17.89436773	1.322924428	30.0177431	-0.026901925	0.242231	0.95429584	0.575454512	0.657016124	
71	ENF	1.47	1993	18.1686397	1.321293529	30.5952723	0.340668273	0.301755199	0.962050275	0.591160138	0.661242348	
71	ENF	1.47	1998	17.68951867	1.314776866	31.31544767	0.202432358	0.301109742	0.969476869	0.58264244	0.650526986	
71	ENF	1.47	2003	18.00850157	1.471453591	32.09926169	-0.096979864	0.260866166	0.913897285	0.56943585	0.642562783	
71	ENF	1.47	2008	17.95239866	1.37108288	32.97022308	0.279230885	0.281765876	0.917804723	0.572042805	0.651437213	
71	ENF	1.47	2013	18.35666758	1.390105964	33.78796253	0.072931166	0.282642449	0.941237978	0.572642307	0.657183388	
72	ENF	1	1953	19.58976331	1.438251547	28.24988399	-0.016207094	NA	0.930637507	0.588819204	0.680454939	
72	ENF	1	1958	20.49218339	1.538191042	28.49192639	-0.071432335	NA	0.938248064	0.588715659	0.680823897	
72	ENF	1	1963	19.81886668	1.457737042	28.84544817	0.200789396	NA	0.910489667	0.594547544	0.678797414	
72	ENF	1	1968	20.7225333	1.591757464	29.24184808	-0.343734286	NA	0.908343438	0.577560628	0.684076639	
72	ENF	1	1973	20.25371735	1.588602944	29.75219266	-0.126480445	NA	0.867190647	0.572647615	0.672941043	
72	ENF	1	1978	19.9001811	1.470355168	30.33797896	0.261019662	0.206074835	0.907803741	0.567689408	0.680604731	
72	ENF	1	1983	19.7940747	1.481885763	31.00107196	0.39554515	0.222876667	0.855274925	0.576815114	0.67083717	
72	ENF	1	1988	20.46975546	1.566991901	31.72582985	-0.052530512	0.167187837	0.914115444	0.596689117	0.676501345	
